0.948374761,0.047801147,0,0.001912046,0.001912046,0,0,0,HTTP
0.58,0.4,0,0.02,0,0,0,0,HTTPs
0.650943396,0.330188679,0,0.009433962,0.009433962,0,0,0,HTTP
0.62,0.36,0,0.02,0,0,0,0,HTTP
0.578947368,0.403508772,0,0.01754386,0,0,0,0,HTTPs
0.705426357,0.279069767,0,0.007751938,0.007751938,0,0,0,SSH
0.4,0.5,0.06,0.02,0.02,0,0,0,HTTPs
0.995337423,0.004539877,0,0.000122699,0,0,0,0,HTTPs
0.92394822,0.074433657,0,0,0.001618123,0,0,0,HTTP
0.931506849,0.04109589,0.01369863,0.01369863,0,0,0,0,HTTP
0.781609195,0.206896552,0,0.011494253,0,0,0,0,HTTPs
