cluster_id,id,A,AP,AF,AS,S,R,APF,AR,lable
374.0,77,0.827586207,0.120689655,0.034482759,0.0,0.017241379,0.0,0.0,0.0,HTTP
374.0,832,0.82,0.12,0.04,0.0,0.02,0.0,0.0,0.0,HTTP
375.0,79,0.988104089,0.009665428,0.0,0.000743494,0.0,0.0,0.001486989,0.0,HTTP
375.0,91,0.986187845,0.008287293,0.002762431,0.002762431,0.0,0.0,0.0,0.0,HTTP
376.0,80,0.842105263,0.105263158,0.026315789,0.013157895,0.013157895,0.0,0.0,0.0,HTTP
376.0,84,0.848101266,0.101265823,0.012658228,0.012658228,0.012658228,0.0,0.012658228,0.0,HTTP
377.0,81,0.790322581,0.14516129,0.016129032,0.016129032,0.016129032,0.0,0.016129032,0.0,HTTP
377.0,141,0.773584906,0.132075472,0.037735849,0.018867925,0.018867925,0.0,0.018867925,0.0,HTTP
378.0,82,0.923076923,0.038461538,0.025641026,0.012820513,0.0,0.0,0.0,0.0,HTTP
378.0,346,0.92,0.04,0.02,0.02,0.0,0.0,0.0,0.0,HTTP
379.0,85,0.80952381,0.126984127,0.031746032,0.015873016,0.015873016,0.0,0.0,0.0,HTTP
379.0,213,0.810344828,0.120689655,0.034482759,0.017241379,0.017241379,0.0,0.0,0.0,HTTP
380.0,86,0.8,0.12,0.02,0.02,0.02,0.0,0.0,0.02,HTTP
381.0,87,0.803571429,0.125,0.035714286,0.017857143,0.017857143,0.0,0.0,0.0,HTTP
381.0,188,0.803571429,0.125,0.035714286,0.017857143,0.017857143,0.0,0.0,0.0,HTTP
382.0,88,0.925595238,0.071428571,0.0,0.00297619,0.0,0.0,0.0,0.0,HTTP
382.0,138,0.920454545,0.077651515,0.0,0.001893939,0.0,0.0,0.0,0.0,HTTP
383.0,90,0.947368421,0.035087719,0.00877193,0.00877193,0.0,0.0,0.0,0.0,HTTP
383.0,108,0.95505618,0.02247191,0.011235955,0.011235955,0.0,0.0,0.0,0.0,HTTP
384.0,92,0.979310345,0.020062696,0.0,0.000626959,0.0,0.0,0.0,0.0,HTTP
384.0,134,0.976034858,0.021060276,0.000726216,0.000726216,0.000726216,0.0,0.000726216,0.0,HTTP
385.0,93,0.619047619,0.317460317,0.015873016,0.015873016,0.015873016,0.0,0.015873016,0.0,HTTP
385.0,94,0.433333333,0.45,0.083333333,0.016666667,0.016666667,0.0,0.0,0.0,HTTP
386.0,95,0.714285714,0.228571429,0.028571429,0.014285714,0.014285714,0.0,0.0,0.0,HTTP
386.0,145,0.675675676,0.22972973,0.027027027,0.013513514,0.013513514,0.040540541,0.0,0.0,HTTP
387.0,96,0.941747573,0.029126214,0.009708738,0.009708738,0.009708738,0.0,0.0,0.0,HTTP
387.0,114,0.950819672,0.016393443,0.016393443,0.008196721,0.008196721,0.0,0.0,0.0,HTTP
388.0,97,0.958083832,0.037924152,0.001996008,0.000998004,0.000998004,0.0,0.0,0.0,HTTP
388.0,582,0.954545455,0.035353535,0.005050505,0.0,0.005050505,0.0,0.0,0.0,HTTP
389.0,98,0.310810811,0.675675676,0.0,0.0,0.013513514,0.0,0.0,0.0,HTTP
389.0,111,0.333333333,0.5,0.033333333,0.016666667,0.016666667,0.016666667,0.083333333,0.0,HTTP
390.0,100,0.653846154,0.320512821,0.0,0.012820513,0.012820513,0.0,0.0,0.0,HTTP
390.0,105,0.637681159,0.347826087,0.0,0.0,0.014492754,0.0,0.0,0.0,HTTP
391.0,101,0.870967742,0.120967742,0.0,0.008064516,0.0,0.0,0.0,0.0,HTTP
391.0,163,0.876352396,0.123647604,0.0,0.0,0.0,0.0,0.0,0.0,HTTP
391.0,189,0.803738318,0.177570093,0.0,0.009345794,0.009345794,0.0,0.0,0.0,HTTP
392.0,102,0.61627907,0.325581395,0.023255814,0.011627907,0.011627907,0.0,0.011627907,0.0,HTTP
392.0,103,0.50140056,0.495798319,0.00140056,0.00140056,0.0,0.0,0.0,0.0,HTTP
393.0,104,0.725,0.2375,0.0125,0.025,0.0,0.0,0.0,0.0,HTTP
393.0,352,0.72,0.24,0.0,0.02,0.02,0.0,0.0,0.0,HTTP
393.0,1211,0.806451613,0.161290323,0.016129032,0.016129032,0.0,0.0,0.0,0.0,HTTP
394.0,109,0.809090909,0.181818182,0.0,0.004545455,0.004545455,0.0,0.0,0.0,HTTP
394.0,165,0.816608997,0.176470588,0.0,0.003460208,0.003460208,0.0,0.0,0.0,HTTP
394.0,241,0.8125,0.1625,0.0125,0.0125,0.0,0.0,0.0,0.0,HTTP
395.0,110,0.913978495,0.075268817,0.0,0.010752688,0.0,0.0,0.0,0.0,HTTP
395.0,117,0.916610169,0.082711864,0.0,0.000677966,0.0,0.0,0.0,0.0,HTTP
396.0,113,0.826923077,0.096153846,0.038461538,0.019230769,0.019230769,0.0,0.0,0.0,HTTP
396.0,147,0.833333333,0.070175439,0.026315789,0.043859649,0.01754386,0.0,0.0,0.00877193,HTTP
397.0,115,0.944055944,0.027972028,0.013986014,0.006993007,0.006993007,0.0,0.0,0.0,HTTP
397.0,166,0.955223881,0.014925373,0.014925373,0.014925373,0.0,0.0,0.0,0.0,HTTP
398.0,116,0.965079365,0.028571429,0.003174603,0.003174603,0.0,0.0,0.0,0.0,HTTP
398.0,211,0.967105263,0.026315789,0.0,0.0,0.006578947,0.0,0.0,0.0,HTTP
399.0,118,0.482758621,0.431034483,0.051724138,0.017241379,0.017241379,0.0,0.0,0.0,HTTP
399.0,119,0.50877193,0.456140351,0.01754386,0.0,0.01754386,0.0,0.0,0.0,HTTP
400.0,121,0.542372881,0.389830508,0.033898305,0.016949153,0.016949153,0.0,0.0,0.0,HTTP
400.0,126,0.460526316,0.513157895,0.0,0.013157895,0.013157895,0.0,0.0,0.0,HTTP
401.0,122,0.983333333,0.005555556,0.005555556,0.005555556,0.0,0.0,0.0,0.0,HTTP
401.0,156,0.993947858,0.004655493,0.0,0.000465549,0.000465549,0.0,0.0,0.000465549,HTTP
402.0,123,0.634920635,0.349206349,0.0,0.007936508,0.007936508,0.0,0.0,0.0,HTTP
402.0,125,0.592592593,0.37037037,0.0,0.018518519,0.018518519,0.0,0.0,0.0,HTTP
403.0,127,0.867346939,0.091836735,0.020408163,0.010204082,0.010204082,0.0,0.0,0.0,HTTP
403.0,140,0.868852459,0.06557377,0.016393443,0.016393443,0.016393443,0.0,0.0,0.016393443,HTTP
404.0,128,0.636363636,0.34965035,0.0,0.006993007,0.006993007,0.0,0.0,0.0,HTTP
404.0,150,0.648648649,0.324324324,0.0,0.013513514,0.0,0.0,0.0,0.013513514,HTTP
405.0,129,0.964543269,0.034254808,0.000600962,0.000600962,0.0,0.0,0.0,0.0,HTTP
405.0,286,0.963788301,0.033426184,0.0,0.0,0.002785515,0.0,0.0,0.0,HTTP
406.0,130,0.615384615,0.307692308,0.019230769,0.019230769,0.019230769,0.0,0.019230769,0.0,HTTP
406.0,158,0.428571429,0.392857143,0.142857143,0.017857143,0.017857143,0.0,0.0,0.0,HTTP
407.0,132,0.709090909,0.254545455,0.0,0.018181818,0.018181818,0.0,0.0,0.0,HTTP
407.0,328,0.716981132,0.245283019,0.0,0.018867925,0.018867925,0.0,0.0,0.0,HTTP
408.0,133,0.9,0.09,0.0,0.01,0.0,0.0,0.0,0.0,HTTP
408.0,169,0.906542056,0.088785047,0.0,0.004672897,0.0,0.0,0.0,0.0,HTTP
409.0,135,0.816091954,0.137931034,0.022988506,0.011494253,0.011494253,0.0,0.0,0.0,HTTP
409.0,144,0.813559322,0.13559322,0.016949153,0.0,0.016949153,0.0,0.016949153,0.0,HTTP
410.0,136,0.843596059,0.156403941,0.0,0.0,0.0,0.0,0.0,0.0,HTTP
410.0,155,0.834437086,0.145695364,0.013245033,0.0,0.006622517,0.0,0.0,0.0,HTTP
411.0,137,0.761904762,0.19047619,0.015873016,0.031746032,0.0,0.0,0.0,0.0,HTTP
411.0,242,0.776595745,0.212765957,0.0,0.010638298,0.0,0.0,0.0,0.0,HTTP
412.0,139,0.98034076,0.018348624,0.0,0.001310616,0.0,0.0,0.0,0.0,HTTP
412.0,182,0.972222222,0.013888889,0.0,0.013888889,0.0,0.0,0.0,0.0,HTTP
413.0,142,0.719298246,0.192982456,0.035087719,0.01754386,0.01754386,0.0,0.01754386,0.0,HTTP
413.0,405,0.693548387,0.225806452,0.032258065,0.016129032,0.016129032,0.0,0.016129032,0.0,HTTP
413.0,1092,0.802816901,0.169014085,0.014084507,0.014084507,0.0,0.0,0.0,0.0,HTTP
414.0,143,0.72,0.213333333,0.013333333,0.013333333,0.013333333,0.0,0.026666667,0.0,HTTP
414.0,186,0.724637681,0.188405797,0.014492754,0.014492754,0.014492754,0.0,0.043478261,0.0,HTTP
415.0,148,0.740384615,0.25,0.0,0.009615385,0.0,0.0,0.0,0.0,HTTP
415.0,149,0.7375,0.25,0.0,0.0125,0.0,0.0,0.0,0.0,HTTP
416.0,151,0.575,0.4,0.0,0.0125,0.0,0.0,0.0,0.0125,HTTP
416.0,154,0.4875,0.4375,0.05,0.0125,0.0125,0.0,0.0,0.0,HTTP
417.0,152,0.739495798,0.25210084,0.0,0.008403361,0.0,0.0,0.0,0.0,HTTP
417.0,240,0.734848485,0.25,0.0,0.007575758,0.007575758,0.0,0.0,0.0,HTTP
418.0,153,0.813333333,0.146666667,0.0,0.013333333,0.013333333,0.0,0.0,0.013333333,HTTP
418.0,239,0.80952381,0.142857143,0.0,0.015873016,0.031746032,0.0,0.0,0.0,HTTP
419.0,157,0.796296296,0.12962963,0.037037037,0.018518519,0.018518519,0.0,0.0,0.0,HTTP
419.0,204,0.796875,0.140625,0.03125,0.015625,0.015625,0.0,0.0,0.0,HTTP
420.0,159,0.538461538,0.453441296,0.004048583,0.004048583,0.0,0.0,0.0,0.0,HTTP
420.0,160,0.463414634,0.5,0.012195122,0.024390244,0.0,0.0,0.0,0.0,HTTP
421.0,161,0.843137255,0.098039216,0.019607843,0.019607843,0.019607843,0.0,0.0,0.0,HTTP
