H_cluster_id,cluster_id,id,A,AP,AF,AS,S,R,APF,AR,lable
692.0,1674,399,0.830508474576,0.101694915254,0.0338983050847,0.0169491525424,0.0169491525424,0.0,0.0,0.0,other
659.0,1641,330,0.807692307692,0.115384615385,0.0384615384615,0.0192307692308,0.0192307692308,0.0,0.0,0.0,HTTP
659.0,1641,875,0.807692307692,0.115384615385,0.0384615384615,0.0192307692308,0.0192307692308,0.0,0.0,0.0,HTTP
358.0,1258,313,0.937142857143,0.0114285714286,0.0,0.00571428571429,0.0,0.0457142857143,0.0,0.0,HTTP
1334.0,2316,1786,0.803571428571,0.125,0.0357142857143,0.0178571428571,0.0178571428571,0.0,0.0,0.0,HTTPs
335.0,1210,1975,0.999743556866,0.0,0.0,0.0,0.000128221566868,0.0,0.0,0.000128221566868,HTTP
960.0,1942,919,0.929824561404,0.0526315789474,0.0,0.0175438596491,0.0,0.0,0.0,0.0,HTTPs
338.0,1216,15,0.668831168831,0.318181818182,0.00649350649351,0.00649350649351,0.0,0.0,0.0,0.0,HTTP
1658.0,1660,370,0.916666666667,0.0729166666667,0.0,0.0104166666667,0.0,0.0,0.0,0.0,HTTP
1658.0,1660,1632,0.917431192661,0.0733944954128,0.0,0.00917431192661,0.0,0.0,0.0,0.0,HTTP
1658.0,2054,1165,0.8,0.133333333333,0.0166666666667,0.0166666666667,0.0166666666667,0.0,0.0166666666667,0.0,HTTP
1658.0,2054,1638,0.80701754386,0.122807017544,0.0175438596491,0.0175438596491,0.0175438596491,0.0,0.0175438596491,0.0,HTTP
1007.0,1989,1022,0.976234003656,0.0219378427788,0.0,0.0018281535649,0.0,0.0,0.0,0.0,HTTPs
1007.0,1989,1123,0.977564102564,0.0224358974359,0.0,0.0,0.0,0.0,0.0,0.0,HTTPs
1393.0,2375,1936,0.741379310345,0.189655172414,0.0344827586207,0.0172413793103,0.0172413793103,0.0,0.0,0.0,HTTP
203.0,904,1466,0.863945578231,0.12925170068,0.0,0.00680272108844,0.0,0.0,0.0,0.0,IMAPS
133.0,708,1143,0.358974358974,0.628205128205,0.0,0.0128205128205,0.0,0.0,0.0,0.0,IMAPS
1253.0,2235,1592,0.80701754386,0.122807017544,0.0350877192982,0.0175438596491,0.0175438596491,0.0,0.0,0.0,HTTP
1253.0,2235,1593,0.80701754386,0.122807017544,0.0350877192982,0.0175438596491,0.0175438596491,0.0,0.0,0.0,HTTP
1493.0,2475,2190,0.603773584906,0.377358490566,0.0,0.0188679245283,0.0,0.0,0.0,0.0,HTTPs
24.0,200,325,0.84375,0.14375,0.0,0.00625,0.00625,0.0,0.0,0.0,IMAPS
1490.0,2472,2178,0.943661971831,0.0492957746479,0.0,0.00704225352113,0.0,0.0,0.0,0.0,HTTPs
1429.0,2411,2012,0.777777777778,0.166666666667,0.0185185185185,0.0185185185185,0.0185185185185,0.0,0.0,0.0,HTTPs
33.0,257,419,0.905982905983,0.0598290598291,0.00854700854701,0.00854700854701,0.00854700854701,0.0,0.0,0.00854700854701,SMTP
322.0,1177,1923,0.951219512195,0.0365853658537,0.0,0.0121951219512,0.0,0.0,0.0,0.0,HTTP
222.0,961,939,0.894736842105,0.0526315789474,0.0175438596491,0.0175438596491,0.0175438596491,0.0,0.0,0.0,HTTP
222.0,961,1291,0.896103896104,0.0519480519481,0.025974025974,0.012987012987,0.012987012987,0.0,0.0,0.0,HTTP
222.0,961,1323,0.9,0.0555555555556,0.0222222222222,0.0111111111111,0.0111111111111,0.0,0.0,0.0,HTTP
222.0,961,1561,0.888888888889,0.0555555555556,0.0185185185185,0.0185185185185,0.0185185185185,0.0,0.0,0.0,HTTP
432.0,1391,252,0.72,0.213333333333,0.0133333333333,0.0133333333333,0.0133333333333,0.0,0.0266666666667,0.0,HTTP
567.0,1549,157,0.714285714286,0.228571428571,0.0285714285714,0.0142857142857,0.0142857142857,0.0,0.0,0.0,HTTP
567.0,1549,1001,0.701754385965,0.228070175439,0.0350877192982,0.0175438596491,0.0175438596491,0.0,0.0,0.0,HTTP
350.0,1244,2035,0.860759493671,0.0886075949367,0.0126582278481,0.0126582278481,0.0126582278481,0.0,0.0126582278481,0.0,HTTPs
220.0,958,985,0.538461538462,0.423076923077,0.0192307692308,0.0,0.0192307692308,0.0,0.0,0.0,HTTP
